Date,AXISBANK.NS,HDFCBANK.NS,ICICIBANK.NS,KOTAKBANK.NS,SBIN.NS
2020-04-03,324.373779296875,781.278564453125,279.383544921875,1137.41357421875,161.93678283691406
2020-04-07,387.5641174316406,860.2367553710938,317.83349609375,1194.4412841796875,171.99436950683594
2020-04-08,390.05584716796875,853.3250732421875,310.8647766113281,1184.072509765625,168.8571319580078
2020-04-09,418.7605895996094,888.0281372070312,334.0127258300781,1269.0657958984375,173.2400360107422
2020-04-13,417.5645446777344,859.5167236328125,322.2681579589844,1247.132080078125,169.3184814453125
2020-04-15,415.9200134277344,828.74951171875,319.0518493652344,1170.21435546875,168.25738525390625
2020-04-16,421.15264892578125,844.5411376953125,333.3304443359375,1127.443603515625,173.9320831298828
2020-04-17,477.21661376953125,873.8685302734375,366.02996826171875,1182.6767578125,178.3149871826172
2020-04-20,454.44219970703125,907.0357055664062,352.14117431640625,1174.2022705078125,177.6229248046875
2020-04-21,419.2589111328125,884.7642822265625,323.437744140625,1126.7457275390625,170.47189331054688
2020-04-22,429.7242126464844,891.4360961914062,327.4338073730469,1148.6793212890625,174.1166229248047
2020-04-23,428.6278381347656,916.7315673828125,344.00286865234375,1245.8858642578125,172.27117919921875
2020-04-24,402.6141662597656,900.5078735351562,326.3616943359375,1235.8162841796875,165.8583221435547
2020-04-27,425.88690185546875,892.4921264648438,339.0809020996094,1299.6732177734375,166.91941833496094
2020-04-28,453.9438781738281,894.1240844726562,350.72796630859375,1322.65380859375,170.0566864013672
2020-04-29,437.6479187011719,937.9950561523438,361.05926513671875,1323.8502197265625,175.40843200683594
2020-04-30,443.4287109375,961.7064819335938,370.5133361816406,1353.11181640625,175.7775115966797
2020-05-04,401.46795654296875,886.0602416992188,329.4805603027344,1273.9510498046875,165.0278778076172
2020-05-05,387.7135925292969,874.9725341796875,322.4631042480469,1234.619873046875,157.2309112548828
2020-05-06,387.5641174316406,908.5237426757812,332.7456359863281,1242.1968994140625,157.8768310546875
2020-05-07,396.0359802246094,887.9801635742188,328.2135314941406,1196.1861572265625,157.55386352539062
2020-05-08,380.7865905761719,891.8681030273438,329.13946533203125,1213.7828369140625,153.7707061767578
2020-05-11,378.2948303222656,879.1483764648438,312.03436279296875,1184.8701171875,152.66343688964844
2020-05-12,385.5707092285156,865.4686889648438,313.0577392578125,1153.714111328125,154.00140380859375
2020-05-13,412.6309509277344,890.5241088867188,329.4805603027344,1183.1253662109375,160.64495849609375
2020-05-14,400.62078857421875,857.9329223632812,319.1005554199219,1169.5662841796875,154.97024536132812
2020-05-15,387.2651062011719,852.60498046875,314.5197448730469,1174.7506103515625,153.54005432128906
2020-05-18,357.6134948730469,803.1660766601562,290.93316650390625,1110.29541015625,143.29788208007812
2020-05-19,353.32769775390625,797.4061889648438,292.6875,1127.0447998046875,140.99107360839844
2020-05-20,361.3012390136719,822.7976684570312,297.90191650390625,1156.60546875,141.5447235107422
2020-05-21,356.0187683105469,825.149658203125,296.6835632324219,1146.78515625,140.20677185058594
2020-05-22,335.8357238769531,805.2779541015625,283.6720275878906,1156.705078125,139.1918182373047
2020-05-26,340.17132568359375,818.2857666015625,285.2801818847656,1149.7261962890625,139.69927978515625
2020-05-27,385.7202453613281,867.484619140625,310.767333984375,1213.882568359375,146.3428497314453
2020-05-28,389.65716552734375,907.4197387695312,318.5645446777344,1225.74658203125,145.9737548828125
2020-05-29,383.677001953125,913.5635986328125,323.53521728515625,1220.31298828125,148.83419799804688
2020-06-01,395.6372985839844,948.122802734375,330.650146484375,1244.6395263671875,156.907958984375
2020-06-02,408.74383544921875,960.9385375976562,339.5682067871094,1338.85498046875,157.09249877929688
2020-06-03,408.19561767578125,981.338134765625,347.80401611328125,1382.3734130859375,161.38311767578125
2020-06-04,393.0458984375,961.6105346679688,339.03216552734375,1330.3804931640625,160.59881591796875
2020-06-05,403.9596862792969,991.9937744140625,348.1451416015625,1333.770263671875,173.2861785888672
2020-06-08,428.82720947265625,975.2423095703125,350.6792297363281,1332.7235107421875,172.3634796142578
2020-06-09,418.6609191894531,947.7868041992188,339.71441650390625,1300.2216796875,170.19508361816406
2020-06-10,426.0364685058594,952.15478515625,344.0516357421875,1328.2369384765625,173.19390869140625
2020-06-11,412.082763671875,929.835205078125,332.5994567871094,1294.7879638671875,163.45924377441406
2020-06-12,406.6507873535156,943.4189453125,335.4747009277344,1275.945068359375,165.30467224121094
2020-06-15,388.3116455078125,911.8356323242188,322.706787109375,1245.1380615234375,160.27587890625
2020-06-16,380.2882385253906,950.7628173828125,334.25640869140625,1272.9541015625,159.53768920898438
2020-06-17,388.3116455078125,940.0590209960938,333.28173828125,1240.053466796875,159.58383178710938
2020-06-18,404.0593566894531,979.130126953125,343.0769348144531,1299.4239501953125,165.7660369873047
2020-06-19,415.67083740234375,991.9937744140625,354.5778503417969,1298.57666015625,170.24122619628906
2020-06-22,428.7275085449219,987.5780029296875,358.2327575683594,1351.2674560546875,173.19390869140625
2020-06-23,442.1828918457031,1000.5856323242188,366.6147766113281,1385.71337890625,177.57679748535156
2020-06-24,423.2456970214844,991.1778564453125,339.2758483886719,1339.8519287109375,170.33349609375
2020-06-25,420.30548095703125,987.5780029296875,342.102294921875,1377.5379638671875,170.93324279785156
2020-06-26,423.4450378417969,1014.16943359375,340.25048828125,1336.0633544921875,170.33349609375
2020-06-29,403.4613342285156,1032.9849853515625,334.4025573730469,1351.5665283203125,165.39694213867188
2020-06-30,405.30523681640625,1023.193115234375,342.54095458984375,1356.3519287109375,164.65878295898438
2020-07-01,431.8172912597656,1041.1927490234375,354.8215026855469,1352.6630859375,170.51803588867188
2020-07-02,421.8005065917969,1045.8006591796875,353.65191650390625,1347.927490234375,171.1177978515625
2020-07-03,427.03314208984375,1030.968994140625,351.8488464355469,1349.7220458984375,170.42575073242188
2020-07-06,432.5647888183594,1058.8564453125,352.6772766113281,1363.779541015625,173.51686096191406
2020-07-07,445.87066650390625,1060.92041015625,366.5173034667969,1364.1285400390625,174.0243682861328
2020-07-08,442.68121337890625,1065.9122314453125,359.5972900390625,1348.67529296875,177.06930541992188
2020-07-09,452.2494812011719,1079.9278564453125,360.9617919921875,1364.0289306640625,183.71287536621094
2020-07-10,438.1462707519531,1060.8721923828125,351.2153015136719,1345.2852783203125,180.48338317871094
2020-07-13,438.5947570800781,1037.016845703125,344.63641357421875,1331.5269775390625,177.80747985839844
2020-07-14,416.3187255859375,1016.4733276367188,336.79046630859375,1294.3892822265625,171.67141723632812
2020-07-15,425.2391052246094,1011.0014038085938,337.03411865234375,1286.1142578125,169.59530639648438
2020-07-16,432.5647888183594,1020.0253295898438,335.91326904296875,1318.6658935546875,171.85597229003906
2020-07-17,431.66778564453125,1054.48828125,344.8313293457031,1323.4512939453125,173.65524291992188
2020-07-20,432.5647888183594,1087.703857421875,353.7981262207031,1315.07666015625,176.00819396972656
2020-07-21,444.7244567871094,1092.9837646484375,369.1976013183594,1354.9063720703125,179.3760986328125
2020-07-22,477.36614990234375,1081.2718505859375,371.4393005371094,1338.3065185546875,177.16159057617188
2020-07-23,459.32598876953125,1085.1597900390625,382.306640625,1369.9111328125,182.92855834960938
2020-07-24,444.1264343261719,1074.31201171875,372.12152099609375,1345.9334716796875,177.11544799804688
2020-07-27,430.12286376953125,1036.296875,349.4122314453125,1318.615966796875,172.68641662597656
2020-07-28,435.6047058105469,1043.1607666015625,343.1744384765625,1379.8809814453125,174.8086700439453
2020-07-29,439.44195556640625,1021.9931640625,342.1510314941406,1385.2646484375,176.4234161376953
2020-07-30,424.4417419433594,1008.6016235351562,336.2056579589844,1380.828125,172.13279724121094
2020-07-31,430.2225646972656,991.4659423828125,338.0087890625,1361.6361083984375,176.6540985107422
2020-08-03,415.9698791503906,961.8985595703125,334.54876708984375,1304.6083984375,177.3922576904297
2020-08-04,427.7308349609375,999.9616088867188,342.102294921875,1319.9620361328125,176.79251098632812
2020-08-05,433.51165771484375,986.4259643554688,343.27191162109375,1330.1810302734375,176.6540985107422
2020-08-06,431.5680847167969,999.0496826171875,349.6558837890625,1336.0633544921875,176.1927490234375
2020-08-07,431.8670959472656,1002.0736083984375,348.87615966796875,1338.4560546875,175.91592407226562
2020-08-10,429.6743469238281,1008.6016235351562,354.3341979980469,1356.1026611328125,178.82247924804688
2020-08-11,446.51849365234375,1023.9613037109375,358.0378723144531,1360.489501953125,179.97586059570312
2020-08-12,449.6082458496094,1021.129150390625,357.5505065917969,1331.078369140625,187.58828735351562
2020-08-13,446.6181640625,1016.6653442382812,358.7200927734375,1332.2249755859375,186.29649353027344
2020-08-14,434.40869140625,993.0498657226562,352.23870849609375,1303.5115966796875,181.31381225585938
2020-08-17,436.7010498046875,991.4179077148438,351.069091796875,1323.5511474609375,178.1765899658203
2020-08-18,444.32574462890625,1014.2173461914062,360.1820373535156,1365.22509765625,180.0220184326172
2020-08-19,442.7310791015625,1023.9131469726562,364.9578857421875,1351.5166015625,181.8212890625
2020-08-20,433.51165771484375,1016.617431640625,358.4277038574219,1334.318603515625,179.6990509033203
2020-08-21,438.99346923828125,1042.20068359375,361.7414855957031,1335.3653564453125,183.0669708251953
2020-08-24,444.32574462890625,1072.34423828125,370.7082824707031,1383.0714111328125,185.88124084472656
2020-08-25,450.305908203125,1074.887939453125,376.55621337890625,1395.8824462890625,191.87890625
2020-08-26,461.8177185058594,1073.6878662109375,379.4801940917969,1432.372314453125,193.632080078125
2020-08-27,471.4856262207031,1067.5921630859375,382.2579345703125,1415.72265625,198.98382568359375
2020-08-28,507.5161437988281,1069.896240234375,399.3143005371094,1462.6806640625,207.4728240966797
2020-08-31,495.1072692871094,1071.1920166015625,384.5970764160156,1397.1287841796875,195.61590576171875
2020-09-01,484.0938415527344,1082.1839599609375,381.0395812988281,1426.340576171875,201.24449157714844
2020-09-02,482.7981262207031,1088.759765625,382.4528503417969,1419.2120361328125,199.5374755859375
2020-09-03,473.37939453125,1085.639892578125,373.0474548339844,1392.49267578125,196.6770477294922
2020-09-04,453.6946716308594,1074.504150390625,363.1060485839844,1375.8929443359375,190.63327026367188
2020-09-07,457.18310546875,1066.0562744140625,363.9344482421875,1364.627197265625,191.83279418945312
2020-09-08,442.8805847167969,1067.9281005859375,366.1761779785156,1346.63134765625,188.28033447265625
2020-09-09,429.8238830566406,1052.616455078125,358.2815246582031,1322.1553955078125,179.79132080078125
2020-09-10,445.3722839355469,1046.90478515625,361.30291748046875,1315.525390625,182.83628845214844
2020-09-11,445.7211608886719,1035.48095703125,361.1080017089844,1326.3426513671875,187.03466796875
2020-09-14,439.0931396484375,1015.6093139648438,354.4803466796875,1300.77001953125,183.15924072265625
2020-09-15,448.0633544921875,1027.6571044921875,362.13134765625,1319.9620361328125,184.68173217773438
2020-09-16,444.5251159667969,1049.880615234375,365.2015686035156,1321.40771484375,182.88243103027344
2020-09-17,441.43536376953125,1040.232666015625,359.64599609375,1301.168701171875,180.344970703125
2020-09-18,441.88385009765625,1014.9853515625,360.1820373535156,1273.253173828125,177.71522521972656
2020-09-21,421.95001220703125,1007.3054809570312,341.8099365234375,1283.970703125,171.4407501220703
2020-09-22,410.6375427246094,993.9618530273438,345.4161071777344,1266.722900390625,171.809814453125
2020-09-23,418.3619384765625,1005.3375854492188,342.9307861328125,1271.5582275390625,169.59530639648438
2020-09-24,401.119140625,989.1619873046875,327.1901550292969,1242.346435546875,162.72108459472656
2020-09-25,413.6774597167969,1002.2175903320312,339.8118591308594,1249.2755126953125,168.11895751953125
2020-09-28,437.79742431640625,1012.0093994140625,353.7981262207031,1274.8482666015625,172.7786865234375
2020-09-29,425.4384460449219,1020.0253295898438,347.9989318847656,1259.44482421875,170.7487030029297
2020-09-30,423.2456970214844,1035.432861328125,345.75726318359375,1264.3798828125,171.07164001464844
2020-10-01,442.23272705078125,1062.648193359375,359.8409423828125,1301.1190185546875,175.5929718017578
2020-10-05,442.68121337890625,1069.7520751953125,363.6420593261719,1310.64013671875,174.1627655029297
2020-10-06,448.16302490234375,1098.3115234375,370.95196533203125,1334.218994140625,176.79251098632812
2020-10-07,451.6016540527344,1115.735107421875,372.9499816894531,1320.709716796875,175.96206665039062
2020-10-08,450.40557861328125,1144.1025390625,377.6770324707031,1316.12353515625,176.70022583007812
2020-10-09,466.502197265625,1184.181640625,391.3221435546875,1315.874267578125,182.97471618652344
2020-10-12,466.4523620605469,1165.0780029296875,393.8075256347656,1308.9453125,183.34378051757812
2020-10-13,459.8243713378906,1150.486328125,386.20526123046875,1340.898681640625,180.57562255859375
2020-10-14,469.741455078125,1163.0140380859375,396.48779296875,1349.2733154296875,184.58946228027344
2020-10-15,461.0701904296875,1122.4549560546875,381.08831787109375,1305.60546875,177.94589233398438
2020-10-16,470.8377990722656,1151.3502197265625,386.0590515136719,1332.5240478515625,180.80630493164062
2020-10-19,491.3198547363281,1155.3824462890625,406.5267028808594,1372.552978515625,188.23419189453125
2020-10-20,492.3165588378906,1174.9658203125,404.0901184082031,1364.6768798828125,187.35760498046875
2020-10-21,499.791748046875,1196.8052978515625,409.64556884765625,1389.1031494140625,188.0034942626953
2020-10-22,508.6124572753906,1183.9417724609375,402.43316650390625,1388.8538818359375,187.58828735351562
2020-10-23,505.522705078125,1186.341552734375,406.3805236816406,1378.884033203125,187.12692260742188
2020-10-26,491.7185363769531,1162.4381103515625,394.1973876953125,1412.632080078125,181.49835205078125
2020-10-27,506.4197692871094,1183.7496337890625,399.5579833984375,1582.86767578125,179.6067657470703
2020-10-28,503.031005859375,1161.18994140625,386.01031494140625,1546.677001953125,175.7313690185547
2020-10-29,492.21685791015625,1139.6864013671875,389.7626953125,1566.1680908203125,174.1166229248047
2020-10-30,490.8713073730469,1136.1826171875,382.64776611328125,1542.73876953125,174.62411499023438
2020-11-02,520.9216918945312,1166.614013671875,406.86785888671875,1575.9384765625,180.89859008789062
2020-11-03,532.3836669921875,1198.0052490234375,432.5986328125,1588.7998046875,188.9262237548828
2020-11-04,523.4133911132812,1207.0770263671875,425.9709777832031,1625.7879638671875,191.00234985351562
2020-11-05,537.5166015625,1218.40478515625,427.38421630859375,1670.403076171875,201.75196838378906
2020-11-06,539.95849609375,1255.31591796875,431.5751953125,1712.8748779296875,202.25946044921875
2020-11-09,563.181396484375,1286.8994140625,450.9707946777344,1722.9443359375,202.53628540039062
2020-11-10,581.6701049804688,1337.8741455078125,471.58465576171875,1747.669677734375,213.79344177246094
2020-11-11,606.6372680664062,1334.322265625,474.2161560058594,1802.4044189453125,216.1002197265625
2020-11-12,597.7168579101562,1316.8026123046875,464.6158752441406,1749.4642333984375,209.27212524414062
2020-11-13,608.3316040039062,1304.4188232421875,473.2415466308594,1757.9886474609375,211.71731567382812
2020-11-14,611.1223754882812,1314.882568359375,474.5572814941406,1765.2166748046875,211.90185546875
2020-11-17,626.7205810546875,1352.0819091796875,474.07000732421875,1791.238037109375,221.6365203857422
2020-11-18,634.19580078125,1352.32177734375,485.0347900390625,1825.0859375,232.5245819091797
2020-11-19,609.4778442382812,1319.346435546875,466.6138916015625,1820.8485107421875,221.2213134765625
2020-11-20,605.8399047851562,1347.47412109375,468.0271301269531,1883.7088623046875,223.9894561767578
2020-11-23,593.6303100585938,1338.7861328125,456.3800964355469,1892.1331787109375,220.25245666503906
2020-11-24,617.6008911132812,1380.6412353515625,466.077880859375,1919.101806640625,225.00445556640625
2020-11-25,597.8663330078125,1346.657958984375,460.7173156738281,1856.83984375,224.22012329101562
2020-11-26,610.5242919921875,1369.5533447265625,463.2513427734375,1883.40966796875,226.48077392578125
2020-11-27,599.6105346679688,1383.1851806640625,461.3507995605469,1901.3553466796875,225.37353515625
2020-12-01,601.65380859375,1375.9373779296875,472.80291748046875,1870.199462890625,228.87986755371094
2020-12-02,606.0890502929688,1350.641845703125,468.27081298828125,1808.735107421875,227.8648681640625
2020-12-03,600.7069702148438,1322.08251953125,469.6353454589844,1815.5147705078125,236.49224853515625
2020-12-04,612.4678955078125,1330.146240234375,489.3232727050781,1840.6885986328125,243.1358184814453
2020-12-07,617.2021484375,1317.3304443359375,497.5103454589844,1815.0660400390625,248.764404296875
2020-12-08,618.5975952148438,1321.2186279296875,495.51226806640625,1828.2763671875,250.88662719726562
2020-12-09,632.1027221679688,1350.8818359375,498.53369140625,1877.87646484375,249.45645141601562
2020-12-10,624.9763793945312,1330.38623046875,494.09906005859375,1897.56689453125,248.71823120117188
2020-12-11,611.2220458984375,1327.4583740234375,502.3835754394531,1914.6153564453125,251.39413452148438
2020-12-14,613.86328125,1317.234619140625,512.4712524414062,1933.50830078125,253.00892639160156
2020-12-15,605.09228515625,1335.6181640625,504.9176025390625,1945.272705078125,249.73324584960938
2020-12-16,604.0956420898438,1354.2418212890625,499.4596252441406,1946.66845703125,248.57984924316406
2020-12-17,603.3980712890625,1384.09716796875,497.4615783691406,1959.529541015625,247.01123046875
2020-12-18,607.4844360351562,1354.86572265625,504.04052734375,1943.47802734375,250.47145080566406
2020-12-21,580.57373046875,1317.714599609375,481.96466064453125,1915.06396484375,235.01593017578125
2020-12-22,587.7997436523438,1318.1466064453125,487.61761474609375,1897.2178955078125,237.5533905029297
2020-12-23,590.4908447265625,1320.594482421875,490.833984375,1914.9642333984375,242.6744842529297
2020-12-24,608.1820678710938,1341.18603515625,500.53173828125,1954.6943359375,246.2269287109375
2020-12-28,615.6074829101562,1356.3056640625,506.9156494140625,1982.908935546875,253.9315948486328
2020-12-29,628.115966796875,1370.08154296875,515.3950805664062,1993.2777099609375,256.42291259765625
2020-12-30,623.0327758789062,1375.16943359375,515.346435546875,2011.8714599609375,255.5001983642578
2020-12-31,618.3982543945312,1378.8172607421875,521.4866943359375,1989.5887451171875,253.700927734375
2021-01-01,621.737060546875,1368.017578125,514.1281127929688,1988.0435791015625,257.8070373535156
2021-01-04,622.6341552734375,1359.3297119140625,518.2216796875,1959.62939453125,259.3294677734375
2021-01-05,662.252685546875,1369.6014404296875,523.6309814453125,1953.8468017578125,259.97540283203125
2021-01-06,652.08642578125,1363.697509765625,532.8413696289062,1964.4647216796875,263.0203552246094
2021-01-07,668.8806762695312,1359.569580078125,527.3833618164062,1946.5189208984375,265.4655456542969
2021-01-08,670.4754028320312,1374.3533935546875,528.309326171875,1964.7637939453125,263.8969421386719
2021-01-11,664.7445068359375,1393.3609619140625,530.8921508789062,1932.3118896484375,260.66741943359375
2021-01-12,673.4654541015625,1421.728271484375,534.1085205078125,1897.71630859375,269.8946228027344
2021-01-13,685.5254516601562,1411.79248046875,542.3929443359375,1876.4306640625,283.0894470214844
2021-01-14,673.7645263671875,1409.9686279296875,539.2741088867188,1886.9490966796875,283.50469970703125
2021-01-15,672.6182861328125,1407.95263671875,529.2352294921875,1858.285400390625,280.3674621582031
2021-01-18,654.8273315429688,1423.744140625,519.6348876953125,1841.3865966796875,271.69390869140625
2021-01-19,666.5384521484375,1443.663818359375,532.5977172851562,1881.3160400390625,275.523193359375
2021-01-20,673.515380859375,1432.2880859375,537.0324096679688,1877.9261474609375,279.1679382324219
2021-01-21,673.614990234375,1415.7763671875,538.6893310546875,1852.203857421875,272.06298828125
2021-01-22,642.36865234375,1385.777099609375,520.2684326171875,1822.49365234375,261.77471923828125
2021-01-25,656.2227172851562,1404.3046875,524.4107055664062,1788.994873046875,259.23724365234375
2021-01-27,630.0097045898438,1353.185791015625,509.1086120605469,1759.38427734375,254.3468475341797
2021-01-28,668.4821166992188,1316.5626220703125,514.859130859375,1717.660400390625,260.5290222167969
2021-01-29,660.7078247070312,1334.85009765625,523.3872680664062,1707.7900390625,260.29833984375
2021-02-01,707.0042114257812,1417.6484375,588.493896484375,1796.0736083984375,286.6880798339844
2021-02-02,711.838134765625,1498.094482421875,601.700439453125,1855.6934814453125,307.3569030761719
2021-02-03,731.3733520507812,1511.7742919921875,606.5736694335938,1846.6207275390625,309.9866638183594
2021-02-04,741.4400024414062,1515.902099609375,612.3729248046875,1904.6455078125,327.65667724609375
2021-02-05,717.2202758789062,1533.6617431640625,598.5816040039062,1976.7276611328125,362.7198486328125
2021-02-08,733.7156372070312,1541.005615234375,613.639892578125,1951.2547607421875,366.3646545410156
2021-02-09,740.0446166992188,1547.3414306640625,617.2948608398438,1943.2786865234375,364.2884826660156
2021-02-10,732.3699951171875,1518.4461669921875,616.1253051757812,1946.1700439453125,361.9355773925781
2021-02-11,737.6525268554688,1509.42236328125,614.663330078125,1955.093017578125,359.9978942871094
2021-02-12,747.9185180664062,1518.63818359375,631.18359375,1945.1729736328125,362.7660217285156
2021-02-15,791.374267578125,1551.9013671875,656.8656616210938,1979.9678955078125,375.4995422363281
2021-02-16,772.4869384765625,1561.5491943359375,641.6611328125,2013.56640625,371.2550048828125
2021-02-17,775.1780395507812,1523.006103515625,640.6864624023438,1983.4573974609375,379.92852783203125
2021-02-18,774.4304809570312,1492.0947265625,628.3084106445312,1939.5897216796875,383.1119689941406
2021-02-19,747.1709594726562,1477.5029296875,608.2306518554688,1932.909912109375,368.6714172363281
2021-02-22,717.0708618164062,1486.0467529296875,594.3905639648438,1943.727294921875,359.3981018066406
2021-02-23,713.5823974609375,1467.9512939453125,600.677001953125,1867.3082275390625,365.0267333984375
2021-02-24,746.9217529296875,1542.1575927734375,624.848388671875,1905.4429931640625,374.8536071777344
2021-02-25,768.1015014648438,1542.1094970703125,612.0804443359375,1889.790283203125,375.7763366699219
2021-02-26,722.4031372070312,1472.9912109375,582.5972900390625,1774.9871826171875,359.9978942871094
2021-03-01,726.1407470703125,1496.510498046875,592.9285888671875,1839.84130859375,364.42694091796875
2021-03-02,728.831787109375,1505.4383544921875,595.0240478515625,1839.093505859375,363.7348937988281
2021-03-03,751.4567260742188,1523.3421630859375,616.0765380859375,1893.7784423828125,373.746337890625
2021-03-04,734.3634643554688,1489.9346923828125,605.0142822265625,1891.9837646484375,365.07281494140625
2021-03-05,728.33349609375,1468.767333984375,594.000732421875,1916.7091064453125,354.000244140625
2021-03-08,740.8419189453125,1458.6875,592.63623046875,1910.078857421875,359.4903869628906
2021-03-09,742.9848022460938,1499.966552734375,609.2539672851562,1972.98876953125,357.64495849609375
2021-03-10,758.2342529296875,1493.4866943359375,609.7412719726562,1958.0340576171875,357.7372131347656
2021-03-12,748.1177368164062,1489.8387451171875,597.3145141601562,1929.32080078125,351.6473083496094
2021-03-15,741.9383544921875,1467.47119140625,588.2014770507812,1912.8707275390625,354.23089599609375
2021-03-16,735.310302734375,1451.631591796875,579.8682861328125,1897.4671630859375,349.29437255859375
2021-03-17,725.4929809570312,1435.5040283203125,574.5564575195312,1862.721923828125,339.6981506347656
2021-03-18,716.3731079101562,1431.328125,563.9327392578125,1824.8863525390625,338.729248046875
2021-03-19,723.8483276367188,1437.5679931640625,571.7787475585938,1828.625244140625,342.46624755859375
2021-03-22,713.8316040039062,1410.3525390625,558.913330078125,1817.1597900390625,338.636962890625
2021-03-23,728.1340942382812,1440.1119384765625,571.5350952148438,1807.18994140625,343.8965148925781
2021-03-24,704.0640258789062,1419.6163330078125,553.1141357421875,1777.080810546875,332.03955078125
2021-03-25,692.302978515625,1404.7845458984375,557.0614624023438,1757.5897216796875,327.74896240234375
2021-03-26,695.89111328125,1431.6162109375,563.884033203125,1765.7152099609375,329.5943603515625
