Date,BRITANNIA.NS,DABUR.NS,HINDUNILVR.NS,ITC.NS,NESTLEIND.NS
2020-03-30,2239.010009765625,408.9854736328125,2018.3546142578125,124.74378204345703,1477.4505615234375
2020-03-31,2433.789306640625,430.50848388671875,2123.829833984375,134.53831481933594,1538.02099609375
2020-04-01,2321.46533203125,415.968505859375,2014.011962890625,130.3854522705078,1477.063720703125
2020-04-03,2320.01708984375,409.2246398925781,1990.403564453125,139.39646911621094,1425.1785888671875
2020-04-07,2565.527587890625,456.814453125,2259.1044921875,142.25650024414062,1607.6585693359375
2020-04-08,2512.17138671875,467.0976867675781,2273.842529296875,139.98414611816406,1591.86376953125
2020-04-09,2535.84033203125,464.2757568359375,2191.975341796875,145.1556854248047,1588.8870849609375
2020-04-13,2449.357177734375,458.9667663574219,2168.13623046875,142.29566955566406,1566.265625
2020-04-15,2568.107421875,481.0159606933594,2298.513671875,148.3682861328125,1634.7615966796875
2020-04-16,2567.609619140625,481.6376953125,2250.97314453125,146.01759338378906,1688.48193359375
2020-04-17,2563.40087890625,468.81951904296875,2203.7568359375,147.3888397216797,1634.6109619140625
2020-04-20,2564.170166015625,471.45013427734375,2158.988525390625,141.59043884277344,1601.7850341796875
2020-04-21,2591.549560546875,476.56787109375,2141.29345703125,140.72853088378906,1605.4600830078125
2020-04-22,2672.46630859375,480.8724365234375,2204.8193359375,142.8049774169922,1664.5914306640625
2020-04-23,2667.71435546875,477.3330993652344,2141.3857421875,141.47293090820312,1645.1549072265625
2020-04-24,2771.57568359375,477.3808898925781,2109.600341796875,141.0811309814453,1642.3238525390625
2020-04-27,2934.404296875,470.3978576660156,2144.112060546875,140.9243927001953,1693.7232666015625
2020-04-28,2890.86865234375,466.3802490234375,2115.929443359375,140.61097717285156,1657.760498046875
2020-04-29,2888.90087890625,457.4841003417969,2062.15234375,142.7266082763672,1650.216796875
2020-04-30,2897.091552734375,468.05426025390625,2028.195068359375,142.6482696533203,1691.255859375
2020-05-04,2830.469482421875,448.3965759277344,1924.3828125,136.37974548339844,1647.07958984375
2020-05-05,2725.961181640625,432.8521423339844,1886.3602294921875,136.26219177246094,1643.7818603515625
2020-05-06,2734.151611328125,435.9131774902344,1857.438720703125,128.42652893066406,1633.195556640625
2020-05-07,2667.94189453125,422.71234130859375,1840.668212890625,126.1541976928711,1617.45263671875
2020-05-08,2740.51171875,427.3996276855469,1930.6663818359375,123.9993896484375,1679.773193359375
2020-05-11,2794.779296875,427.1604919433594,1892.3660888671875,124.15609741210938,1657.0479736328125
2020-05-12,2843.60205078125,423.9081115722656,1858.6861572265625,129.32765197753906,1647.5985107421875
2020-05-13,2818.20703125,424.7690124511719,1844.0869140625,129.60186767578125,1558.0003662109375
2020-05-14,2854.034423828125,438.68731689453125,1853.6041259765625,128.3482208251953,1532.5390625
2020-05-15,2860.394775390625,424.62554931640625,1877.6748046875,129.01422119140625,1551.5321044921875
2020-05-18,2845.6611328125,417.16424560546875,1852.8648681640625,129.09255981445312,1532.336181640625
2020-05-19,2840.582275390625,418.1208190917969,1825.4219970703125,133.7939453125,1523.8397216796875
2020-05-20,2862.407958984375,420.56005859375,1839.559326171875,137.71180725097656,1538.28515625
2020-05-21,2846.942138671875,421.03839111328125,1821.125244140625,148.0548858642578,1537.5350341796875
2020-05-22,2898.3271484375,412.955322265625,1836.83349609375,146.01759338378906,1529.9583740234375
2020-05-26,2895.35302734375,414.29449462890625,1827.5009765625,150.20968627929688,1571.473876953125
2020-05-27,2947.011962890625,410.3247375488281,1846.25830078125,150.56228637695312,1577.2628173828125
2020-05-28,3041.225830078125,428.9301452636719,1857.207763671875,149.38690185546875,1602.98828125
2020-05-29,3092.107421875,446.1964111328125,1901.006103515625,154.63682556152344,1655.0382080078125
2020-06-01,3143.3544921875,448.8748474121094,1948.3148193359375,157.1442413330078,1621.3209228515625
2020-06-02,3158.13427734375,440.8395690917969,1947.252197265625,154.55850219726562,1605.375244140625
2020-06-03,3212.401611328125,443.23101806640625,1959.3570556640625,154.1274871826172,1642.465576171875
2020-06-04,3157.53955078125,442.4657897949219,1959.4493408203125,156.83082580566406,1622.561767578125
2020-06-05,3172.50146484375,442.75274658203125,1928.9569091796875,156.71328735351562,1613.1500244140625
2020-06-08,3135.988037109375,438.208984375,1951.2254638671875,154.8719024658203,1588.556884765625
2020-06-09,3125.829833984375,446.29205322265625,1946.420654296875,155.53790283203125,1561.7933349609375
2020-06-10,3090.4140625,441.8440246582031,1958.5252685546875,155.9689178466797,1560.109130859375
2020-06-11,3084.328369140625,430.5563659667969,1946.790283203125,152.20777893066406,1572.851318359375
2020-06-12,3080.3935546875,435.8653564453125,1947.113525390625,151.93350219726562,1562.24951171875
2020-06-15,3072.29443359375,433.9521484375,1925.907958984375,146.68362426757812,1553.1580810546875
2020-06-16,3061.449951171875,429.0258483886719,1918.56201171875,144.95980834960938,1547.64599609375
2020-06-17,3112.7890625,421.3731994628906,1920.3175048828125,141.9822235107422,1534.0135498046875
2020-06-18,3115.3515625,420.8948974609375,1908.3978271484375,146.21348571777344,1532.195556640625
2020-06-19,3146.74072265625,423.8124694824219,1946.91259765625,144.21539306640625,1524.230712890625
2020-06-22,3130.863037109375,424.2428894042969,1954.402099609375,144.95980834960938,1528.5823974609375
2020-06-23,3172.822265625,438.68731689453125,2005.708740234375,145.62582397460938,1567.1881103515625
2020-06-24,3153.92431640625,435.2914123535156,1981.845947265625,150.3272247314453,1582.293212890625
2020-06-25,3157.5849609375,439.21337890625,2021.7103271484375,158.35879516601562,1589.7794189453125
2020-06-26,3163.07568359375,440.3612365722656,2004.08056640625,152.9521484375,1579.40966796875
2020-06-29,3220.592041015625,443.6136779785156,2030.8271484375,154.55850219726562,1583.8936767578125
2020-06-30,3297.967041015625,445.7181701660156,2028.0826416015625,152.5211944580078,1626.4722900390625
2020-07-01,3245.0263671875,446.33984375,2019.1514892578125,158.98561096191406,1590.9017333984375
2020-07-02,3235.09716796875,444.857177734375,2001.8013916015625,161.29714965820312,1590.0020751953125
2020-07-03,3238.071044921875,446.7703857421875,2022.2215576171875,162.62921142578125,1581.123779296875
2020-07-06,3316.864501953125,445.7181701660156,2010.9652099609375,164.6064453125,1591.2000732421875
2020-07-07,3366.281982421875,457.77105712890625,2004.033935546875,160.03404235839844,1601.6553955078125
2020-07-08,3372.27587890625,452.701171875,2033.7109375,161.72296142578125,1591.2047119140625
2020-07-09,3361.843505859375,452.5098571777344,2024.22216796875,161.02268981933594,1587.137451171875
2020-07-10,3410.39111328125,453.56207275390625,2068.83056640625,160.116455078125,1594.145263671875
2020-07-13,3474.588134765625,463.4626770019531,2107.391845703125,162.75279235839844,1605.8648681640625
2020-07-14,3418.261474609375,458.6319580078125,2079.01708984375,161.3934326171875,1600.0831298828125
2020-07-15,3407.27978515625,458.8232727050781,2116.6015625,163.70022583007812,1601.309814453125
2020-07-16,3527.6201171875,466.4759216308594,2128.4169921875,159.7045135498047,1656.890625
2020-07-17,3463.78955078125,469.4413146972656,2171.862548828125,159.86927795410156,1631.7281494140625
2020-07-20,3644.666015625,479.1984558105469,2168.51318359375,158.757080078125,1633.343017578125
2020-07-21,3551.09326171875,470.3022155761719,2156.4658203125,158.38632202148438,1636.051513671875
2020-07-22,3482.137939453125,460.1624755859375,2091.80908203125,161.92893981933594,1624.33203125
2020-07-23,3502.77490234375,458.6319580078125,2057.248046875,165.34793090820312,1634.2330322265625
2020-07-24,3494.400634765625,451.027099609375,2055.3408203125,164.4416961669922,1633.80224609375
2020-07-27,3456.7890625,446.1485595703125,2066.69091796875,161.8053436279297,1643.1209716796875
2020-07-28,3454.409423828125,454.4708251953125,2086.27392578125,160.9814910888672,1618.9859619140625
2020-07-29,3472.666259765625,468.34124755859375,2075.807861328125,162.05252075195312,1571.8665771484375
2020-07-30,3482.9619140625,470.5413513183594,2051.329345703125,159.2926025390625,1564.8726806640625
2020-07-31,3499.11376953125,491.25128173828125,2064.689453125,159.95167541503906,1564.7022705078125
2020-08-03,3455.736328125,488.285888671875,2059.64404296875,158.67469787597656,1564.9486083984375
2020-08-04,3493.622802734375,484.9378967285156,2053.385009765625,159.5397186279297,1570.176025390625
2020-08-05,3523.2275390625,481.20721435546875,2050.347900390625,158.83946228027344,1562.9171142578125
2020-08-06,3530.27392578125,484.79437255859375,2074.546630859375,160.94029235839844,1579.3765869140625
2020-08-07,3600.876953125,490.0556640625,2065.29736328125,161.5170135498047,1589.9310302734375
2020-08-10,3608.19775390625,486.4683837890625,2061.74658203125,163.8238067626953,1578.296630859375
2020-08-11,3550.31591796875,490.8686828613281,2065.390380859375,167.2839813232422,1574.2294921875
2020-08-12,3486.439208984375,481.7333984375,2050.862548828125,168.2313995361328,1566.4683837890625
2020-08-13,3485.066162109375,477.75091552734375,2054.17919921875,165.9658203125,1560.156494140625
2020-08-14,3478.751953125,477.0311584472656,2031.05517578125,161.8053436279297,1548.839599609375
2020-08-17,3540.340576171875,475.543701171875,2051.749755859375,163.7414093017578,1555.298583984375
2020-08-18,3582.11669921875,476.9352111816406,2068.847412109375,163.57666015625,1567.7706298828125
2020-08-19,3546.517822265625,474.2481994628906,2049.4609375,163.49424743652344,1547.9918212890625
2020-08-20,3539.83740234375,472.71282958984375,2042.07958984375,161.31103515625,1535.3204345703125
2020-08-21,3553.243896484375,472.089111328125,2057.35595703125,162.1348876953125,1568.466552734375
2020-08-24,3576.671630859375,470.6976013183594,2050.20849609375,162.05252075195312,1560.5921630859375
2020-08-25,3566.1474609375,472.089111328125,2035.9132080078125,160.9814910888672,1542.54150390625
2020-08-26,3580.547119140625,475.9276123046875,2039.3704833984375,160.61074829101562,1533.246826171875
2020-08-27,3568.718994140625,473.2406311035156,2028.5791015625,160.03404235839844,1526.0159912109375
2020-08-28,3547.446533203125,469.3541564941406,2010.5474853515625,161.10507202148438,1524.8370361328125
2020-08-31,3484.049560546875,455.4395446777344,1978.22119140625,157.43890380859375,1510.4705810546875
2020-09-01,3526.080322265625,467.91473388671875,2019.6103515625,156.6974334716797,1533.895263671875
2020-09-02,3552.448974609375,469.7380065917969,2000.92431640625,157.6448974609375,1514.5428466796875
2020-09-03,3503.4990234375,474.72808837890625,1998.58837890625,157.85086059570312,1552.5377197265625
2020-09-04,3465.16162109375,464.26806640625,1985.0413818359375,153.8139190673828,1537.2762451171875
2020-09-07,3482.179931640625,468.20263671875,2020.4976806640625,155.7912139892578,1553.4609375
2020-09-08,3489.2392578125,466.76312255859375,2001.48486328125,155.00856018066406,1527.22802734375
2020-09-09,3495.504638671875,472.4729919433594,1992.1422119140625,151.4247589111328,1544.843017578125
2020-09-10,3477.69140625,475.4957580566406,1993.6834716796875,152.33099365234375,1555.0899658203125
2020-09-11,3527.249267578125,487.7309875488281,2017.3680419921875,151.54833984375,1546.06005859375
2020-09-14,3477.925537109375,483.8445129394531,1983.966796875,151.0540313720703,1523.1370849609375
2020-09-15,3491.576904296875,485.3319396972656,1984.854736328125,149.7770538330078,1519.12646484375
2020-09-16,3594.806884765625,489.0265197753906,2002.6527099609375,148.82960510253906,1533.9805908203125
2020-09-17,3567.830322265625,482.2611083984375,1988.3580322265625,147.14071655273438,1526.7406005859375
2020-09-18,3550.859130859375,487.9229736328125,1960.79638671875,147.55262756347656,1523.4923095703125
2020-09-21,3393.58349609375,470.8895263671875,1903.8983154296875,144.7926788330078,1461.3385009765625
2020-09-22,3354.966064453125,472.2330322265625,1893.62109375,143.5157470703125,1439.4149169921875
2020-09-23,3389.469482421875,466.1394348144531,1917.678955078125,142.11520385742188,1455.21142578125
2020-09-24,3378.1083984375,466.66717529296875,1925.4803466796875,137.21324157714844,1445.059326171875
2020-09-25,3446.974853515625,472.71282958984375,1942.437744140625,140.67344665527344,1490.32275390625
2020-09-28,3494.615966796875,482.93292236328125,1927.7225341796875,142.77426147460938,1488.7125244140625
2020-09-29,3494.148681640625,477.12713623046875,1899.6005859375,139.5612335205078,1479.3416748046875
2020-09-30,3551.466796875,489.9381408691406,1932.3472900390625,141.45608520507812,1507.5440673828125
2020-10-01,3561.238525390625,493.0569763183594,1957.33984375,140.7558135986328,1515.2955322265625
2020-10-05,3581.669189453125,499.0067138671875,1972.3348388671875,139.43765258789062,1518.3875732421875
2020-10-06,3521.264892578125,505.5320739746094,1976.8663330078125,139.97315979003906,1503.5858154296875
2020-10-07,3540.059814453125,502.8931579589844,1998.775634765625,139.6436309814453,1526.0823974609375
2020-10-08,3548.2412109375,500.97381591796875,2018.8157958984375,137.70753479003906,1544.0947265625
2020-10-09,3501.86279296875,498.1429443359375,1999.055908203125,138.28424072265625,1518.4776611328125
2020-10-12,3489.14599609375,494.6883544921875,1997.887939453125,141.86802673339844,1505.986328125
2020-10-13,3502.376708984375,493.4888000488281,1997.700927734375,140.1791229248047,1484.280517578125
2020-10-14,3543.659423828125,496.079833984375,2016.33984375,138.24307250976562,1484.285400390625
2020-10-15,3488.67822265625,496.7034606933594,2011.10791015625,135.9774627685547,1477.6275634765625
2020-10-16,3503.826416015625,491.04168701171875,2009.239501953125,136.51295471191406,1461.2913818359375
2020-10-19,3527.436279296875,498.33489990234375,2034.6988525390625,138.6138153076172,1524.0697021484375
2020-10-20,3322.379150390625,506.731689453125,2030.307861328125,137.9547119140625,1539.1656494140625
2020-10-21,3176.604736328125,495.0242004394531,2021.011474609375,138.11947631835938,1518.169921875
2020-10-22,3233.73681640625,486.6753845214844,2036.14697265625,138.86097717285156,1506.6729736328125
2020-10-23,3244.39599609375,498.1909484863281,2002.979736328125,140.67344665527344,1502.506103515625
2020-10-26,3259.02978515625,492.7690124511719,2024.374755859375,138.86097717285156,1539.8095703125
2020-10-27,3340.239013671875,502.07745361328125,2033.671142578125,137.7487335205078,1631.718994140625
2020-10-28,3311.67333984375,496.27178955078125,2035.222900390625,136.34817504882812,1621.2352294921875
2020-10-29,3303.2109375,498.76678466796875,1995.4935302734375,134.9888458251953,1610.396240234375
2020-10-30,3247.6689453125,490.8018798828125,1947.72412109375,136.1422576904297,1638.173828125
2020-11-02,3198.157958984375,485.81170654296875,1948.382568359375,137.3780059814453,1633.7208251953125
2020-11-03,3182.5888671875,494.5923767089844,1933.0550537109375,140.13795471191406,1612.48681640625
2020-11-04,3245.2841796875,497.51922607421875,1937.145263671875,139.8907928466797,1622.471435546875
2020-11-05,3271.980224609375,498.5747375488281,1976.9219970703125,143.9688720703125,1643.87255859375
2020-11-06,3285.3515625,505.91595458984375,1969.2108154296875,143.30978393554688,1623.3829345703125
2020-11-09,3317.844482421875,506.2518310546875,2005.3199462890625,142.36236572265625,1654.4395751953125
2020-11-10,3280.4892578125,494.20849609375,2009.12841796875,146.9347686767578,1585.019287109375
2020-11-11,3265.90234375,491.0790710449219,2004.0032958984375,152.66053771972656,1593.8824462890625
2020-11-12,3286.987548828125,498.68597412109375,2061.3173828125,154.88494873046875,1595.886962890625
2020-11-13,3286.19287109375,496.27880859375,2054.97021484375,154.14349365234375,1606.1053466796875
2020-11-14,3298.255126953125,497.9638671875,2057.1796875,155.3792724609375,1607.2984619140625
2020-11-17,3281.844970703125,492.6678771972656,2047.6820068359375,154.34947204589844,1621.1109619140625
2020-11-18,3273.0087890625,486.6497497558594,2004.89697265625,151.63072204589844,1610.5872802734375
2020-11-19,3283.294677734375,488.4792175292969,2003.6273193359375,154.8025360107422,1616.4625244140625
2020-11-20,3321.397705078125,489.53839111328125,1993.753662109375,157.9332275390625,1666.696044921875
2020-11-23,3326.353271484375,490.21246337890625,2002.3580322265625,157.2329559326172,1697.814697265625
2020-11-24,3330.888427734375,489.0570068359375,2028.6402587890625,161.10507202148438,1687.4290771484375
2020-11-25,3324.857421875,482.70184326171875,2008.42333984375,159.7045135498047,1672.4044189453125
2020-11-26,3318.26513671875,485.3979797363281,2025.678466796875,160.48716735839844,1693.5716552734375
2020-11-27,3401.671630859375,481.2574768066406,2010.6326904296875,159.5397186279297,1707.6036376953125
2020-12-01,3393.630859375,487.22747802734375,2005.790283203125,160.15762329101562,1662.6629638671875
2020-12-02,3363.38134765625,483.8572998046875,2011.6673583984375,161.43460083007812,1648.1824951171875
2020-12-03,3399.8017578125,482.8944396972656,2000.8062744140625,161.6405792236328,1669.726806640625
2020-12-04,3411.255859375,483.6647644042969,2053.888671875,163.28826904296875,1701.8525390625
2020-12-07,3393.256103515625,483.4239807128906,2121.545654296875,167.3663787841797,1676.44677734375
2020-12-08,3408.6376953125,483.95361328125,2125.166748046875,166.78968811035156,1672.3326416015625
2020-12-09,3391.52685546875,483.520263671875,2155.44482421875,169.22006225585938,1677.0770263671875
2020-12-10,3496.860107421875,495.3158874511719,2210.21923828125,175.23422241210938,1751.87109375
2020-12-11,3490.314697265625,494.7380676269531,2233.070068359375,178.20010375976562,1756.4913330078125
2020-12-14,3531.64404296875,494.5455017089844,2229.30908203125,177.8705291748047,1774.6947021484375
2020-12-15,3520.984375,494.7861328125,2181.633544921875,175.9344940185547,1736.3310546875
2020-12-16,3508.87548828125,494.59368896484375,2204.107666015625,176.30523681640625,1749.0789794921875
2020-12-17,3487.509521484375,492.5234375,2177.1669921875,175.5225372314453,1747.3514404296875
2020-12-18,3478.8603515625,490.45318603515625,2194.23388671875,176.71713256835938,1752.83056640625
2020-12-21,3388.674560546875,484.91656494140625,2168.374755859375,167.20159912109375,1736.5888671875
2020-12-22,3394.612060546875,485.5423889160156,2173.123779296875,167.57235717773438,1771.04345703125
2020-12-23,3389.89013671875,491.2235107421875,2228.932861328125,171.15611267089844,1788.1444091796875
2020-12-24,3383.25146484375,495.46026611328125,2258.9296875,171.8563995361328,1772.265380859375
2020-12-28,3369.50634765625,505.5707092285156,2246.375732421875,172.59786987304688,1775.224609375
2020-12-29,3359.921875,509.3260498046875,2242.05029296875,174.28677368164062,1743.2755126953125
2020-12-30,3351.13232421875,519.5327758789062,2263.019775390625,173.95721435546875,1754.4058837890625
2020-12-31,3344.072998046875,514.1886596679688,2252.48828125,172.18594360351562,1755.455322265625
2021-01-01,3336.077880859375,514.3811645507812,2245.1064453125,176.181640625,1761.22607421875
2021-01-04,3322.1455078125,523.1918334960938,2281.73291015625,175.8109130859375,1754.281494140625
2021-01-05,3320.46240234375,518.9067993164062,2304.347900390625,174.20437622070312,1771.4920654296875
2021-01-06,3309.802978515625,514.284912109375,2273.081787109375,169.22006225585938,1767.387451171875
2021-01-07,3322.05224609375,515.34423828125,2227.52197265625,167.07801818847656,1730.3553466796875
2021-01-08,3343.0439453125,520.0623779296875,2248.538330078125,166.00698852539062,1747.437255859375
2021-01-11,3378.2021484375,526.2249145507812,2284.177490234375,166.8308563232422,1755.5703125
2021-01-12,3395.78076171875,520.928955078125,2234.151611328125,170.08509826660156,1718.117919921875
2021-01-13,3385.962890625,516.2107543945312,2230.8134765625,174.0395965576172,1720.04638671875
2021-01-14,3427.385986328125,528.5840454101562,2255.449951171875,176.4287872314453,1730.8614501953125
2021-01-15,3374.64892578125,520.6882934570312,2210.8779296875,179.47708129882812,1702.3582763671875
2021-01-18,3373.52685546875,517.5587768554688,2193.434814453125,181.04237365722656,1682.9520263671875
2021-01-19,3367.355224609375,521.3141479492188,2222.162109375,180.30091857910156,1694.78857421875
2021-01-20,3358.986572265625,517.7033081054688,2215.3916015625,179.31228637695312,1687.7822265625
2021-01-21,3394.986328125,517.1255493164062,2226.393798828125,176.0580291748047,1691.123046875
2021-01-22,3373.6669921875,513.177734375,2265.60546875,173.5865020751953,1679.0289306640625
2021-01-25,3378.8564453125,512.8406372070312,2256.4375,171.19732666015625,1662.38623046875
2021-01-27,3376.23828125,507.9299011230469,2248.6328125,173.54530334472656,1674.113037109375
2021-01-28,3369.69287109375,508.3149719238281,2163.15625,170.20867919921875,1659.7515869140625
2021-01-29,3273.7099609375,495.46026611328125,2128.833740234375,167.44879150390625,1628.4755859375
2021-02-01,3292.08349609375,505.7151184082031,2114.446044921875,177.9117431640625,1631.1197509765625
2021-02-02,3273.8505859375,506.8707275390625,2097.379150390625,179.76541137695312,1640.913330078125
2021-02-03,3288.10986328125,505.2818603515625,2099.63623046875,178.5708465576172,1638.632080078125
2021-02-04,3347.4853515625,506.58172607421875,2111.625,189.44570922851562,1629.8118896484375
2021-02-05,3311.6259765625,502.3931884765625,2134.146240234375,193.07069396972656,1633.797119140625
2021-02-08,3248.089599609375,499.1674499511719,2103.20947265625,192.04086303710938,1643.57666015625
2021-02-09,3237.523193359375,505.6670837402344,2084.026123046875,188.66305541992188,1653.19384765625
2021-02-10,3202.412353515625,505.1856689453125,2102.128173828125,187.4684600830078,1639.67724609375
2021-02-11,3237.850830078125,515.921875,2127.98681640625,186.5622100830078,1662.0997314453125
2021-02-12,3199.0458984375,514.1886596679688,2107.81689453125,179.1475067138672,1650.8409423828125
2021-02-15,3195.072021484375,507.7371520996094,2083.039306640625,180.09495544433594,1668.5526123046875
2021-02-16,3169.3115234375,503.2116394042969,2065.078369140625,179.80662536621094,1643.486083984375
2021-02-17,3145.514404296875,500.75628662109375,2034.7991943359375,179.39466857910156,1598.044189453125
2021-02-18,3141.260009765625,500.75628662109375,2018.766845703125,180.30091857910156,1562.105224609375
2021-02-19,3114.844482421875,494.4010925292969,2050.9736328125,177.9117431640625,1563.22216796875
2021-02-22,3124.195068359375,481.787109375,2038.279052734375,174.62254333496094,1536.4849853515625
2021-02-23,3119.2861328125,481.4981994628906,2049.234130859375,175.845458984375,1543.51513671875
2021-02-24,3184.36572265625,484.9646301269531,2048.85791015625,176.14065551757812,1560.33447265625
2021-02-25,3183.8515625,490.164306640625,2034.2353515625,176.3936309814453,1538.1650390625
2021-02-26,3145.280517578125,484.4351501464844,2004.8497314453125,171.92372131347656,1536.99072265625
2021-03-01,3190.209716796875,487.08306884765625,2015.5225830078125,174.4960174560547,1555.20849609375
2021-03-02,3224.011962890625,492.28271484375,2048.01123046875,177.02618408203125,1582.289306640625
2021-03-03,3255.0556640625,498.8785400390625,2062.634033203125,177.068359375,1594.0399169921875
2021-03-04,3274.4580078125,504.7522277832031,2065.830810546875,176.8574981689453,1590.465087890625
2021-03-05,3264.96728515625,504.94488525390625,2069.780517578125,175.88760375976562,1602.0250244140625
2021-03-08,3238.271728515625,509.0372314453125,2044.814208984375,175.42376708984375,1608.6636962890625
2021-03-09,3204.18896484375,506.2447814941406,2067.3349609375,175.2550811767578,1614.2335205078125
2021-03-10,3254.307861328125,511.44439697265625,2094.934326171875,174.15867614746094,1616.204833984375
2021-03-12,3211.20166015625,504.0301513671875,2073.21240234375,173.06228637695312,1596.25439453125
2021-03-15,3226.302734375,506.58172607421875,2078.94873046875,173.27310180664062,1606.8118896484375
2021-03-16,3262.489501953125,509.4704895019531,2110.167724609375,175.29725646972656,1598.11572265625
2021-03-17,3242.666259765625,507.97796630859375,2093.476806640625,177.61654663085938,1570.7962646484375
2021-03-18,3216.2509765625,502.5376281738281,2083.039306640625,183.56239318847656,1546.5029296875
2021-03-19,3241.450927734375,505.3299865722656,2174.110595703125,188.03233337402344,1570.3284912109375
2021-03-22,3332.898681640625,513.707275390625,2212.8056640625,190.60464477539062,1583.42529296875
2021-03-23,3336.638671875,513.4664916992188,2197.854736328125,187.39979553222656,1592.3314208984375
2021-03-24,3307.979736328125,509.4222717285156,2180.2705078125,182.128662109375,1570.0662841796875
2021-03-25,3220.177978515625,498.1563720703125,2103.58544921875,178.45994567871094,1543.529541015625
