Date,INFY.NS,TCS.NS,WIPRO.NS
2020-09-28,898.6017456054688,2189.3720703125,152.07298278808594
2020-09-29,897.3565673828125,2245.4072265625,152.04859924316406
2020-09-30,896.6896362304688,2248.926513671875,153.04922485351562
2020-10-01,905.049560546875,2277.03515625,152.80516052246094
2020-10-05,932.6638793945312,2441.5791015625,163.00682067871094
2020-10-06,938.9337768554688,2449.248291015625,161.1031494140625
2020-10-07,948.5389404296875,2468.784912109375,163.665771484375
2020-10-08,972.684814453125,2549.77099609375,175.4538116455078
2020-10-09,984.3353271484375,2538.26611328125,182.55593872070312
2020-10-12,1006.8358154296875,2553.65087890625,184.2643280029297
2020-10-13,1029.6923828125,2550.537841796875,183.50775146484375
2020-10-14,1011.1937866210938,2546.0517578125,171.06076049804688
2020-10-15,985.6248779296875,2483.523681640625,166.7409210205078
2020-10-16,1002.7449340820312,2504.09521484375,165.78907775878906
2020-10-19,1001.3219604492188,2457.198974609375,167.5218963623047
2020-10-20,1011.6383056640625,2482.074462890625,169.25473022460938
2020-10-21,1021.2879028320312,2424.440673828125,167.64393615722656
2020-10-22,1004.1234130859375,2420.5888671875,168.13206481933594
2020-10-23,1009.0222778320312,2434.770751953125,167.13140869140625
2020-10-26,999.98828125,2436.0390625,165.86228942871094
2020-10-27,980.572021484375,2383.4345703125,163.0556182861328
2020-10-28,967.7177124023438,2376.230712890625,163.83660888671875
2020-10-29,966.1893920898438,2385.7001953125,164.71522521972656
2020-10-30,953.3800048828125,2414.8798828125,166.30162048339844
2020-11-02,963.8973388671875,2360.28173828125,163.4217071533203
2020-11-03,955.1331176757812,2386.5615234375,163.83660888671875
2020-11-04,983.3585815429688,2404.27685546875,167.39988708496094
2020-11-05,992.3927001953125,2433.7744140625,168.59576416015625
2020-11-06,1000.2581787109375,2453.484375,168.7666015625
2020-11-09,1021.6519775390625,2470.83740234375,171.79293823242188
2020-11-10,980.751953125,2401.06103515625,167.08261108398438
2020-11-11,1009.0222778320312,2435.67724609375,169.25473022460938
2020-11-12,1004.7528076171875,2420.498046875,168.66897583007812
2020-11-13,1010.5504760742188,2407.63037109375,167.98561096191406
2020-11-14,1018.865234375,2419.863525390625,168.62017822265625
2020-11-17,1010.1010131835938,2415.96728515625,170.20655822753906
2020-11-18,998.280517578125,2380.2626953125,168.5469512939453
2020-11-19,985.8756713867188,2389.551513671875,167.2290496826172
2020-11-20,991.8082885742188,2410.711181640625,169.0350799560547
2020-11-23,1024.618408203125,2468.707763671875,173.69659423828125
2020-11-24,1024.798095703125,2466.714111328125,173.52574157714844
2020-11-25,1002.8650512695312,2447.91064453125,170.8411102294922
2020-11-26,1000.6625366210938,2465.400390625,173.20846557617188
2020-11-27,988.7969360351562,2428.290771484375,171.0851593017578
2020-12-01,1022.8206176757812,2471.018798828125,172.23223876953125
2020-12-02,1025.5625,2491.63427734375,175.18533325195312
2020-12-03,1012.572998046875,2455.296142578125,175.86871337890625
2020-12-04,1019.9439697265625,2471.697998046875,176.11276245117188
2020-12-07,1027.8994140625,2480.896240234375,174.96571350097656
2020-12-08,1036.75341796875,2534.90576171875,177.52833557128906
2020-12-09,1056.39453125,2547.13916015625,175.47821044921875
2020-12-10,1049.6978759765625,2523.125,173.7209930419922
2020-12-11,1045.60791015625,2522.49072265625,172.54949951171875
2020-12-14,1046.821533203125,2535.26806640625,170.52383422851562
2020-12-15,1037.8775634765625,2502.50927734375,172.15902709960938
2020-12-16,1047.855224609375,2550.22021484375,174.9412841796875
2020-12-17,1042.01220703125,2571.96923828125,174.20909118652344
2020-12-18,1069.51904296875,2592.630615234375,177.45509338378906
2020-12-21,1058.2823486328125,2555.612060546875,172.76918029785156
2020-12-22,1097.1153564453125,2603.0517578125,177.77236938476562
2020-12-23,1126.3746337890625,2635.901123046875,188.1936798095703
2020-12-24,1111.0933837890625,2636.445068359375,186.55848693847656
2020-12-28,1114.913818359375,2654.614501953125,186.90016174316406
2020-12-29,1123.90283203125,2655.611328125,187.92520141601562
2020-12-30,1120.7567138671875,2636.3994140625,187.63233947753906
2020-12-31,1128.8466796875,2594.216552734375,188.5353546142578
2021-01-01,1133.026611328125,2653.572021484375,189.43838500976562
2021-01-04,1158.0159912109375,2754.341064453125,193.48976135253906
2021-01-05,1163.0050048828125,2802.8681640625,198.3220977783203
2021-01-06,1152.48779296875,2765.26123046875,198.37091064453125
2021-01-07,1134.5548095703125,2748.31494140625,198.54176330566406
2021-01-08,1179.455078125,2828.15087890625,209.98814392089844
2021-01-11,1237.0748291015625,2878.490234375,218.09085083007812
2021-01-12,1233.07470703125,2877.040283203125,223.41136169433594
2021-01-13,1246.91796875,2862.6318359375,224.04591369628906
2021-01-14,1231.9512939453125,2951.38134765625,221.77615356445312
2021-01-15,1208.98388671875,2935.629150390625,214.06390380859375
2021-01-18,1179.4102783203125,2925.096923828125,210.64707946777344
2021-01-19,1183.5450439453125,2960.460693359375,210.0125274658203
2021-01-20,1204.0404052734375,3004.132080078125,217.18785095214844
2021-01-21,1204.2646484375,2972.399658203125,217.6027374267578
2021-01-22,1205.298583984375,2998.95654296875,217.5782928466797
2021-01-25,1191.140625,2988.242919921875,213.9091796875
2021-01-27,1169.47705078125,2960.778564453125,218.40997314453125
2021-01-28,1147.18408203125,2902.217529296875,211.29188537597656
2021-01-29,1113.7899169921875,2824.863037109375,204.44287109375
2021-02-01,1133.430908203125,2850.284423828125,206.2040557861328
2021-02-02,1142.734619140625,2908.4814453125,209.55517578125
2021-02-03,1154.7801513671875,2905.39501953125,212.0746307373047
2021-02-04,1150.0157470703125,2894.86279296875,210.31344604492188
2021-02-05,1143.4986572265625,2867.171630859375,208.18536376953125
2021-02-08,1171.7694091796875,2918.151123046875,212.9552001953125
2021-02-09,1173.5672607421875,2884.376708984375,214.93653869628906
2021-02-10,1165.43212890625,2917.4248046875,214.7653045654297
2021-02-11,1161.9713134765625,2910.79736328125,213.78688049316406
2021-02-12,1177.387451171875,2896.996826171875,216.2329559326172
2021-02-15,1177.252685546875,2850.73828125,215.10775756835938
2021-02-16,1159.9488525390625,2822.547607421875,214.05593872070312
2021-02-17,1151.7686767578125,2790.134521484375,210.46022033691406
2021-02-18,1161.79150390625,2775.834716796875,211.80557250976562
2021-02-19,1160.758056640625,2788.999267578125,210.33792114257812
2021-02-22,1137.29638671875,2686.041259765625,204.83425903320312
2021-02-23,1138.3302001953125,2705.788330078125,203.26876831054688
2021-02-24,1145.4764404296875,2676.64453125,206.98678588867188
2021-02-25,1145.7010498046875,2719.498046875,206.106201171875
2021-02-26,1126.599609375,2627.797119140625,200.72482299804688
2021-03-01,1138.9146728515625,2654.945068359375,202.73062133789062
2021-03-02,1172.6234130859375,2729.5302734375,210.5580596923828
2021-03-03,1207.7257080078125,2777.423095703125,213.0530548095703
2021-03-04,1195.860107421875,2768.888916015625,214.66746520996094
2021-03-05,1183.590087890625,2731.07373046875,205.8860626220703
2021-03-08,1200.7142333984375,2730.075439453125,203.9536590576172
2021-03-09,1209.5235595703125,2770.023193359375,205.078857421875
2021-03-10,1229.8388671875,2788.18212890625,208.7479705810547
2021-03-12,1235.861572265625,2776.379150390625,208.01416015625
2021-03-15,1234.7376708984375,2783.824462890625,208.57675170898438
2021-03-16,1244.08642578125,2823.681640625,210.01991271972656
2021-03-17,1246.7830810546875,2826.314697265625,205.2989959716797
2021-03-18,1201.9276123046875,2756.904296875,200.65145874023438
2021-03-19,1208.53466796875,2769.3427734375,200.82269287109375
2021-03-22,1232.220947265625,2841.476806640625,202.75509643554688
2021-03-23,1232.8951416015625,2853.234619140625,203.26876831054688
2021-03-24,1216.89453125,2833.71484375,201.0673065185547
2021-03-25,1198.96142578125,2782.64453125,195.51470947265625
2021-03-26,1201.1185302734375,2784.41455078125,197.5938720703125
2021-03-30,1245.255126953125,2867.71630859375,204.5407257080078
2021-03-31,1229.7489013671875,2885.238525390625,202.60830688476562
2021-04-01,1245.1651611328125,2873.571533203125,203.70904541015625
2021-04-05,1267.368408203125,2940.66796875,208.13645935058594
2021-04-06,1268.40185546875,2964.091796875,208.96810913085938
2021-04-07,1285.615966796875,2970.175048828125,214.27609252929688
2021-04-08,1294.2904052734375,3011.894287109375,216.28187561035156
2021-04-09,1295.3690185546875,3016.34326171875,220.1956024169922
2021-04-12,1281.61572265625,2947.61376953125,211.63433837890625
2021-04-13,1255.9071044921875,2818.234619140625,204.95655822753906
2021-04-15,1223.1868896484375,2922.554443359375,210.704833984375
2021-04-16,1216.89453125,2900.946044921875,229.5395965576172
2021-04-19,1224.804931640625,2870.666748046875,231.27630615234375
2021-04-20,1214.7371826171875,2855.005126953125,229.9799041748047
2021-04-22,1214.512451171875,2831.6259765625,238.07638549804688
2021-04-23,1198.96142578125,2823.182861328125,232.71949768066406
2021-04-26,1207.7257080078125,2815.28369140625,234.96987915039062
2021-04-27,1212.1751708984375,2843.61083984375,237.29364013671875
2021-04-28,1218.9169921875,2836.4384765625,239.37281799316406
2021-04-29,1219.231689453125,2828.4033203125,239.64187622070312
2021-04-30,1217.43408203125,2756.1328125,241.06060791015625
2021-05-03,1215.366455078125,2757.3583984375,238.41885375976562
2021-05-04,1195.00634765625,2768.934326171875,235.77708435058594
2021-05-05,1205.8829345703125,2810.6533203125,240.00880432128906
2021-05-06,1223.9508056640625,2824.953369140625,250.62474060058594
2021-05-07,1215.8157958984375,2844.428466796875,252.06793212890625
2021-05-10,1204.130126953125,2855.86767578125,257.30255126953125
2021-05-11,1196.1298828125,2835.07666015625,253.60897827148438
2021-05-12,1192.8487548828125,2803.29931640625,248.325439453125
2021-05-14,1183.3201904296875,2770.523193359375,243.84913635253906
2021-05-17,1195.00634765625,2787.09228515625,244.5095672607422
2021-05-18,1204.5345458984375,2804.388671875,248.54559326171875
2021-05-19,1201.837890625,2798.21435546875,250.3067626953125
2021-05-20,1203.905517578125,2778.240966796875,248.6434326171875
2021-05-21,1217.56884765625,2796.85302734375,250.82044982910156
2021-05-24,1211.7708740234375,2797.760498046875,251.896728515625
2021-05-25,1223.9508056640625,2841.097900390625,253.19313049316406
2021-05-26,1255.9969482421875,2881.698486328125,257.9385070800781
2021-05-27,1260.4913330078125,2901.313720703125,264.6163330078125
2021-05-28,1263.008544921875,2868.10400390625,263.5400390625
2021-05-31,1266.3702392578125,2882.290771484375,263.71124267578125
2021-06-01,1260.4188232421875,2876.679931640625,265.5458068847656
2021-06-02,1252.650146484375,2855.194580078125,265.6436462402344
2021-06-03,1262.6451416015625,2865.9599609375,263.71124267578125
2021-06-04,1259.010498046875,2868.240966796875,264.7630920410156
2021-06-07,1262.6451416015625,2904.2333984375,268.2120361328125
2021-06-08,1283.8154296875,2919.697998046875,269.3616638183594
2021-06-09,1285.95068359375,2919.78955078125,266.230712890625
2021-06-10,1294.1282958984375,2934.888427734375,271.1473083496094
2021-06-11,1314.662841796875,2986.893798828125,271.1717834472656
2021-06-14,1328.200927734375,2989.22021484375,274.7430419921875
2021-06-15,1339.1953125,2976.8125,272.9329833984375
2021-06-16,1345.2828369140625,2987.3955078125,271.63653564453125
2021-06-17,1358.6392822265625,3026.9921875,273.3243103027344
2021-06-18,1365.9080810546875,3008.333984375,268.9703063964844
2021-06-21,1363.1824951171875,2986.2548828125,265.2278137207031
2021-06-22,1373.6767578125,3011.892578125,272.27252197265625
2021-06-23,1365.771728515625,2975.580078125,264.2493896484375
2021-06-24,1416.6990966796875,3077.947509765625,268.6033935546875
2021-06-25,1430.3282470703125,3084.516357421875,267.8451232910156
2021-06-28,1428.147705078125,3044.326416015625,267.7962341308594
2021-06-29,1420.197265625,3048.0673828125,265.4479675292969
2021-06-30,1436.3251953125,3052.53857421875,266.9400634765625
2021-07-01,1417.7894287109375,3048.66064453125,263.8580017089844
2021-07-02,1424.51318359375,3034.0166015625,263.4910888671875
2021-07-05,1434.6441650390625,3029.957275390625,262.3903503417969
2021-07-06,1419.425048828125,2976.401123046875,260.5558166503906
2021-07-07,1421.6055908203125,2987.943359375,260.335693359375
2021-07-08,1418.107421875,2972.9345703125,259.7730712890625
2021-07-09,1420.06103515625,2926.9970703125,257.2291564941406
2021-07-12,1406.3865966796875,2913.265625,257.25360107421875
2021-07-13,1403.7515869140625,2908.20166015625,256.764404296875
2021-07-14,1432.781494140625,2932.83642578125,274.7919921875
2021-07-15,1436.3251953125,2928.630126953125,281.73883056640625
2021-07-16,1413.2919921875,2921.178466796875,282.64385986328125
2021-07-19,1400.7984619140625,2911.851806640625,280.7114562988281
2021-07-20,1408.385498046875,2931.23583984375,277.9229431152344
2021-07-22,1444.865966796875,2940.88232421875,285.7992858886719
2021-07-23,1445.093017578125,2937.68212890625,293.1130676269531
2021-07-26,1457.3138427734375,2923.6923828125,288.8569030761719
2021-07-27,1456.0872802734375,2910.3427734375,289.34613037109375
2021-07-28,1458.8583984375,2923.921142578125,289.5907287597656
2021-07-29,1469.2166748046875,2922.091796875,288.8569030761719
2021-07-30,1463.310791015625,2896.17041015625,287.2425231933594
2021-08-02,1482.43701171875,2943.67138671875,289.73748779296875
2021-08-03,1503.92529296875,3003.560791015625,293.2353820800781
2021-08-04,1498.5191650390625,2993.549072265625,291.9634094238281
2021-08-05,1502.42626953125,3002.69287109375,293.9692077636719
2021-08-06,1499.3824462890625,3026.328857421875,292.55047607421875
2021-08-09,1511.285400390625,3038.123779296875,291.9634094238281
2021-08-10,1523.960205078125,3048.364501953125,295.4123840332031
2021-08-11,1524.2327880859375,3057.7822265625,294.14044189453125
2021-08-12,1535.181640625,3064.686279296875,296.3907775878906
2021-08-13,1555.716064453125,3166.773193359375,301.1117248535156
2021-08-16,1548.6287841796875,3175.505615234375,300.4023742675781
2021-08-17,1582.474365234375,3248.745361328125,310.6025085449219
2021-08-18,1575.02392578125,3255.602783203125,307.91180419921875
2021-08-20,1574.569580078125,3254.642822265625,303.337646484375
2021-08-23,1579.8394775390625,3325.87109375,307.6427307128906
2021-08-24,1563.575439453125,3303.74365234375,309.9420471191406
2021-08-25,1576.93212890625,3345.62109375,309.0125427246094
2021-08-26,1569.79931640625,3357.37060546875,307.6916809082031
2021-08-27,1552.626708984375,3401.5341796875,310.626953125
2021-08-30,1542.859130859375,3384.29833984375,309.4039306640625
2021-08-31,1550.4913330078125,3462.155517578125,313.5622253417969
2021-09-01,1524.4144287109375,3396.779296875,314.1003723144531
2021-09-02,1534.7271728515625,3508.14794921875,318.6990051269531
2021-09-03,1545.2218017578125,3512.992919921875,320.4846496582031
2021-09-06,1572.252685546875,3522.091552734375,335.821533203125
2021-09-07,1550.67333984375,3489.0830078125,329.85308837890625
2021-09-08,1538.497802734375,3450.90869140625,323.95806884765625
2021-09-09,1536.9986572265625,3466.681884765625,324.03143310546875
2021-09-13,1537.2713623046875,3516.011474609375,328.140869140625
2021-09-14,1532.0467529296875,3553.08837890625,329.46173095703125
2021-09-15,1555.03466796875,3615.858642578125,329.7552490234375
2021-09-16,1546.6754150390625,3568.998046875,326.72210693359375
2021-09-17,1536.72607421875,3500.010009765625,325.4501647949219
2021-09-20,1533.591552734375,3496.031982421875,324.1048278808594
2021-09-21,1561.394775390625,3532.103515625,326.59979248046875
2021-09-22,1559.9864501953125,3531.3720703125,326.868896484375
2021-09-23,1583.2923583984375,3537.864013671875,329.8775329589844
2021-09-24,1602.6455078125,3539.73876953125,330.9538269042969
2021-09-27,1563.84814453125,3508.33056640625,319.8976135253906
2021-09-28,1532.9100341796875,3455.48046875,312.9017639160156
2021-09-29,1537.58935546875,3467.138427734375,313.4643859863281
2021-09-30,1522.097412109375,3452.188720703125,310.2110900878906
2021-10-01,1512.9661865234375,3410.7236328125,311.262939453125
2021-10-04,1525.3231201171875,3450.132080078125,313.6111755371094
2021-10-05,1538.0889892578125,3504.992919921875,316.4486083984375
2021-10-06,1520.5985107421875,3484.511474609375,311.018310546875
2021-10-07,1536.45361328125,3559.48876953125,314.5406799316406
2021-10-08,1566.3011474609375,3598.577392578125,323.44439697265625
2021-10-11,1536.4080810546875,3369.94287109375,319.35943603515625
2021-10-12,1531.1383056640625,3339.998291015625,322.4414978027344
2021-10-13,1552.9901123046875,3342.146728515625,329.0458679199219
2021-10-14,1558.9415283203125,3308.479736328125,346.48638916015625
2021-10-18,1628.359130859375,3341.184326171875,347.22021484375
2021-10-19,1655.617431640625,3329.275634765625,348.100830078125
2021-10-20,1637.626953125,3306.09814453125,343.40435791015625
2021-10-21,1593.3779296875,3236.15283203125,340.6402893066406
2021-10-22,1562.621337890625,3205.326171875,333.8402099609375
2021-10-25,1551.4910888671875,3199.921142578125,326.64874267578125
2021-10-26,1561.711669921875,3190.43896484375,326.868896484375
2021-10-27,1584.857421875,3196.9892578125,328.31207275390625
2021-10-28,1561.89501953125,3134.60205078125,321.365234375
2021-10-29,1528.7579345703125,3112.70751953125,316.3996887207031
2021-11-01,1558.3660888671875,3184.7587890625,320.6558837890625
2021-11-02,1556.395263671875,3191.904541015625,319.8486633300781
2021-11-03,1560.6116943359375,3199.279541015625,319.212646484375
2021-11-04,1566.294921875,3214.3037109375,319.7997131347656
2021-11-08,1592.69482421875,3208.8984375,322.0745544433594
2021-11-09,1597.2781982421875,3211.601318359375,322.1235046386719
2021-11-10,1595.1239013671875,3191.996337890625,319.2615966796875
2021-11-11,1588.844970703125,3195.5693359375,313.9780578613281
2021-11-12,1631.8360595703125,3230.244140625,322.9062194824219
2021-11-15,1638.20703125,3255.2080078125,322.3436584472656
2021-11-16,1642.9278564453125,3258.04736328125,323.59112548828125
2021-11-17,1638.4818115234375,3226.442138671875,323.7623596191406
2021-11-18,1631.102783203125,3184.1181640625,318.6990051269531
2021-11-22,1612.7696533203125,3168.26953125,315.07879638671875
2021-11-23,1592.144775390625,3173.628662109375,314.46728515625
2021-11-24,1554.653564453125,3154.436279296875,311.3852233886719
2021-11-25,1578.8533935546875,3156.817626953125,311.48309326171875
2021-11-26,1550.666015625,3157.68798828125,304.0225524902344
2021-11-29,1554.9742431640625,3208.211181640625,308.49884033203125
2021-11-30,1569.915771484375,3233.083740234375,311.7521667480469
2021-12-01,1571.9783935546875,3277.652099609375,310.5535888671875
2021-12-02,1602.5489501953125,3337.291259765625,316.42413330078125
2021-12-03,1590.907470703125,3335.046875,313.4643859863281
2021-12-06,1554.0118408203125,3239.725341796875,305.5146789550781
2021-12-07,1568.999267578125,3283.791015625,309.3794860839844
2021-12-08,1607.223876953125,3322.633544921875,313.9291687011719
2021-12-09,1616.4820556640625,3299.593505859375,314.6629638671875
2021-12-10,1612.6322021484375,3331.703125,312.2413635253906
2021-12-13,1599.248779296875,3306.830810546875,315.7392578125
2021-12-14,1606.1239013671875,3319.793701171875,316.47308349609375
2021-12-15,1589.6697998046875,3270.82763671875,311.3363342285156
2021-12-16,1623.952880859375,3281.134033203125,315.20111083984375
2021-12-17,1669.0982666015625,3283.653076171875,328.1653137207031
2021-12-20,1648.977783203125,3258.505859375,325.7926330566406
2021-12-21,1660.6192626953125,3305.593994140625,337.9495849609375
2021-12-22,1672.6275634765625,3326.160888671875,335.4301452636719
2021-12-23,1702.7855224609375,3355.430419921875,339.7841491699219
2021-12-24,1708.1939697265625,3362.94189453125,341.69207763671875
2021-12-27,1710.623046875,3386.028564453125,342.2546691894531
2021-12-28,1730.6519775390625,3395.601318359375,345.1166076660156
2021-12-29,1728.4061279296875,3384.745361328125,344.2604675292969
2021-12-30,1735.0977783203125,3420.52001953125,349.3482971191406
2021-12-31,1730.4229736328125,3424.734130859375,349.9598083496094
2022-01-03,1740.23095703125,3497.47265625,351.59869384765625
2022-01-04,1740.8726806640625,3558.851806640625,352.9684753417969
2022-01-05,1690.914794921875,3537.048583984375,349.0547790527344
2022-01-06,1666.302490234375,3488.036865234375,345.26336669921875
2022-01-07,1663.0941162109375,3530.223876953125,348.0763244628906
2022-01-10,1696.50634765625,3554.363525390625,339.2704772949219
2022-01-11,1700.9522705078125,3587.388916015625,339.5885009765625
2022-01-12,1720.981201171875,3536.0869140625,338.2186584472656
2022-01-13,1738.71875,3570.89892578125,317.8673095703125
2022-01-14,1768.5557861328125,3635.255615234375,312.9996643066406
2022-01-17,1777.8599853515625,3681.97705078125,316.35076904296875
2022-01-18,1760.6727294921875,3655.822265625,309.81976318359375
2022-01-19,1711.447998046875,3592.545166015625,303.87579345703125
2022-01-20,1671.710693359375,3511.6943359375,300.9649658203125
2022-01-21,1636.877685546875,3518.07275390625,295.99945068359375
2022-01-24,1592.05322265625,3461.03662109375,280.1977844238281
2022-01-25,1578.6240234375,3459.705810546875,275.28118896484375
2022-01-27,1538.7037353515625,3348.983154296875,266.4997863769531
2022-01-28,1545.6702880859375,3386.426025390625,270.1199645996094
2022-01-31,1591.503173828125,3428.824462890625,280.1243896484375
2022-02-01,1624.365478515625,3487.92529296875,282.1057434082031
2022-02-02,1638.1611328125,3538.90478515625,287.6583251953125
2022-02-03,1593.6573486328125,3509.905029296875,282.88848876953125
2022-02-04,1595.994873046875,3501.002685546875,279.7085876464844
2022-02-07,1572.070068359375,3468.057373046875,272.4926452636719
2022-02-08,1574.178466796875,3435.431884765625,274.0826110839844
2022-02-09,1592.511474609375,3451.125,278.3387756347656
2022-02-10,1622.11962890625,3460.118896484375,280.6380920410156
2022-02-11,1577.8907470703125,3390.922607421875,274.669677734375
2022-02-14,1542.0035400390625,3426.530517578125,265.0076599121094
2022-02-15,1593.38232421875,3503.664306640625,275.5991516113281
2022-02-16,1588.844970703125,3499.35107421875,275.86822509765625
2022-02-17,1581.0533447265625,3472.828857421875,276.3574523925781
2022-02-18,1564.69091796875,3481.73095703125,275.15887451171875
2022-02-21,1586.4615478515625,3413.36083984375,279.24383544921875
2022-02-22,1589.8074951171875,3291.304931640625,275.9905700683594
2022-02-23,1597.598876953125,3270.564208984375,277.4337158203125
2022-02-24,1538.2911376953125,3121.75634765625,262.7817687988281
2022-02-25,1553.3702392578125,3231.056396484375,271.63653564453125
2022-02-28,1572.6199951171875,3261.75390625,271.90557861328125
2022-03-02,1560.8868408203125,3254.3662109375,271.6120910644531
2022-03-03,1577.432373046875,3252.760498046875,278.6322937011719
2022-03-04,1579.6783447265625,3234.35986328125,281.4452819824219
2022-03-07,1594.848876953125,3198.156005859375,279.75750732421875
2022-03-08,1630.002685546875,3303.73974609375,287.3892517089844
2022-03-09,1662.2232666015625,3333.702880859375,286.4352722167969
2022-03-10,1673.7275390625,3323.01171875,287.7806091308594
2022-03-11,1670.1524658203125,3303.00537109375,286.7777404785156
2022-03-14,1733.126708984375,3343.247802734375,292.6238708496094
2022-03-15,1686.0107421875,3298.1875,287.5115661621094
2022-03-16,1731.9351806640625,3355.0859375,292.6727600097656
2022-03-17,1700.0355224609375,3370.549560546875,294.115966796875
2022-03-21,1698.6148681640625,3328.28857421875,293.5289001464844
2022-03-22,1730.1019287109375,3396.429443359375,298.44549560546875
2022-03-23,1716.3521728515625,3406.93701171875,299.0080871582031
2022-03-24,1729.4603271484375,3441.30517578125,298.69012451171875
2022-03-25,1720.1561279296875,3402.39404296875,295.1677551269531
2022-03-28,1717.72705078125,3402.623779296875,293.6267395019531
2022-03-29,1728.81884765625,3400.467041015625,294.751953125
2022-03-30,1745.272705078125,3424.511474609375,293.9202575683594
